map,family,method,sr,sc,gr,gc,lam,opt,suboptimality,node_reduction,nodes,solved
lgt603d.map,dao,AILS,257,71,25,82,1.0,588.7889,nan,nan,13370,0
lgt603d.map,dao,ILS,233,86,15,67,1.0,588.7889,nan,nan,13810,0
lgt603d.map,dao,AILS,233,86,15,67,1.0,588.7889,nan,nan,10856,0
lgt603d.map,dao,ILS,261,67,37,83,1.0,588.4752,nan,nan,9758,0
lgt603d.map,dao,AILS,261,67,37,83,1.0,588.4752,nan,nan,12445,0
lgt603d.map,dao,ILS,33,68,221,83,1.0,588.3036,nan,nan,34249,0
lgt603d.map,dao,AILS,33,68,221,83,1.0,588.3036,nan,nan,38789,0
lgt603d.map,dao,ILS,46,71,219,76,1.0,587.7473,nan,nan,32445,0
lgt603d.map,dao,AILS,46,71,219,76,1.0,587.7473,nan,nan,31372,0
lgt603d.map,dao,ILS,229,80,55,66,1.0,587.5046,nan,nan,11841,0
lgt603d.map,dao,AILS,229,80,55,66,1.0,587.5046,nan,nan,10877,0
lgt603d.map,dao,ILS,215,90,19,71,1.0,586.5879,nan,nan,11113,0
lgt603d.map,dao,AILS,215,90,19,71,1.0,586.5879,nan,nan,11366,0
lgt603d.map,dao,ILS,39,77,218,75,1.0,586.061,nan,nan,30693,0
lgt603d.map,dao,AILS,39,77,218,75,1.0,586.061,nan,nan,32735,0
lgt603d.map,dao,ILS,258,72,59,81,1.0,585.6468,nan,nan,11261,0
lgt603d.map,dao,AILS,258,72,59,81,1.0,585.6468,nan,nan,13687,0
lgt603d.map,dao,ILS,261,68,30,89,1.0,585.5462,nan,nan,10601,0
lgt603d.map,dao,AILS,261,68,30,89,1.0,585.5462,nan,nan,13254,0
lgt603d.map,dao,ILS,50,83,258,66,1.0,585.333,nan,nan,33454,0
lgt603d.map,dao,AILS,50,83,258,66,1.0,585.333,nan,nan,35723,0
lgt603d.map,dao,ILS,15,67,236,89,1.0,584.5462,nan,nan,35704,0
lgt603d.map,dao,AILS,15,67,236,89,1.0,584.5462,nan,nan,42108,0
lgt603d.map,dao,ILS,37,64,256,88,1.0,584.4041,nan,nan,28415,0
lgt603d.map,dao,AILS,37,64,256,88,1.0,584.4041,nan,nan,33940,0
lgt603d.map,dao,ILS,228,85,26,70,1.0,584.3036,nan,nan,12914,0
lgt603d.map,dao,AILS,228,85,26,70,1.0,584.3036,nan,nan,10856,0
lgt603d.map,dao,ILS,213,87,30,73,1.0,583.86,nan,nan,10105,0
lgt603d.map,dao,AILS,213,87,30,73,1.0,583.86,nan,nan,11026,0
lgt603d.map,dao,ILS,64,114,250,63,1.0,583.6762,nan,nan,57834,0
lgt603d.map,dao,AILS,64,114,250,63,1.0,583.6762,nan,nan,24364,0
lgt603d.map,dao,ILS,219,88,38,67,1.0,583.061,nan,nan,11805,0
lgt603d.map,dao,AILS,219,88,38,67,1.0,583.061,nan,nan,11026,0
lgt603d.map,dao,ILS,29,72,222,87,1.0,581.5462,nan,nan,33353,0
lgt603d.map,dao,AILS,29,72,222,87,1.0,581.5462,nan,nan,34630,0
lgt603d.map,dao,ILS,24,80,213,85,1.0,581.3452,nan,nan,30910,0
lgt603d.map,dao,AILS,24,80,213,85,1.0,581.3452,nan,nan,29521,0
lgt603d.map,dao,ILS,253,94,15,69,1.0,581.2742,nan,nan,16627,0
lgt603d.map,dao,AILS,253,94,15,69,1.0,581.2742,nan,nan,14249,0
lgt603d.map,dao,ILS,39,68,235,82,1.0,581.0193,nan,nan,33425,0
lgt603d.map,dao,AILS,39,68,235,82,1.0,581.0193,nan,nan,32207,0
lgt603d.map,dao,ILS,56,76,225,79,1.0,580.5757,nan,nan,29120,0
lgt603d.map,dao,AILS,56,76,225,79,1.0,580.5757,nan,nan,32218,0
lgt603d.map,dao,ILS,222,83,60,75,1.0,580.4752,nan,nan,11499,0
lgt603d.map,dao,AILS,222,83,60,75,1.0,580.4752,nan,nan,10494,0
lgt603d.map,dao,ILS,15,72,237,88,1.0,580.132,nan,nan,33595,0
lgt603d.map,dao,AILS,15,72,237,88,1.0,580.132,nan,nan,35607,0
lgt603d.map,dao,ILS,255,64,65,101,1.0,579.0904,nan,nan,10372,0
lgt603d.map,dao,AILS,255,64,65,101,1.0,579.0904,nan,nan,13136,0
lgt603d.map,dao,ILS,43,85,257,71,1.0,578.333,nan,nan,30653,0
lgt603d.map,dao,AILS,43,85,257,71,1.0,578.333,nan,nan,28693,0
lgt603d.map,dao,ILS,218,77,36,85,1.0,577.8894,nan,nan,9632,0
lgt603d.map,dao,AILS,218,77,36,85,1.0,577.8894,nan,nan,10943,0
lgt603d.map,dao,ILS,70,113,250,62,1.0,577.6762,nan,nan,53132,0
lgt603d.map,dao,AILS,70,113,250,62,1.0,577.6762,nan,nan,11615,0
lgt603d.map,dao,ILS,220,86,53,73,1.0,577.4041,nan,nan,11667,0
lgt603d.map,dao,AILS,220,86,53,73,1.0,577.4041,nan,nan,10683,0
lgt603d.map,dao,ILS,220,77,48,80,1.0,577.333,nan,nan,9875,0
lgt603d.map,dao,AILS,220,77,48,80,1.0,577.333,nan,nan,10773,0
lgt603d.map,dao,ILS,225,76,56,83,1.0,576.5757,nan,nan,10514,0
lgt603d.map,dao,AILS,225,76,56,83,1.0,576.5757,nan,nan,10767,0
lgt603d.map,dao,ILS,221,76,63,90,1.0,576.333,nan,nan,10119,0
lgt603d.map,dao,AILS,221,76,63,90,1.0,576.333,nan,nan,10927,0
lgt603d.map,dao,ILS,244,92,21,70,1.0,576.061,nan,nan,16064,0
lgt603d.map,dao,AILS,244,92,21,70,1.0,576.061,nan,nan,13451,0
lgt603d.map,dao,ILS,216,90,53,72,1.0,576.061,nan,nan,11376,0
lgt603d.map,dao,AILS,216,90,53,72,1.0,576.061,nan,nan,11366,0
lgt603d.map,dao,ILS,53,75,258,85,1.0,575.5757,nan,nan,31129,0
lgt603d.map,dao,AILS,53,75,258,85,1.0,575.5757,nan,nan,32811,0
lgt603d.map,dao,ILS,253,85,23,81,1.0,575.5462,nan,nan,14540,0
lgt603d.map,dao,AILS,253,85,23,81,1.0,575.5462,nan,nan,13171,0
lgt603d.map,dao,ILS,19,78,237,87,1.0,574.6468,nan,nan,30948,0
lgt603d.map,dao,AILS,19,78,237,87,1.0,574.6468,nan,nan,29855,0
lgt603d.map,dao,ILS,33,72,244,87,1.0,574.0904,nan,nan,31890,0
lgt603d.map,dao,AILS,33,72,244,87,1.0,574.0904,nan,nan,38107,0
lgt603d.map,dao,ILS,53,90,258,74,1.0,573.9188,nan,nan,31692,0
lgt603d.map,dao,AILS,53,90,258,74,1.0,573.9188,nan,nan,24872,0
lgt603d.map,dao,ILS,60,84,231,80,1.0,575.4335,nan,nan,28122,0
lgt603d.map,dao,AILS,60,84,231,80,1.0,575.4335,nan,nan,24309,0
lgt603d.map,dao,ILS,62,75,218,93,1.0,576.8183,nan,nan,31455,0
lgt603d.map,dao,AILS,62,75,218,93,1.0,576.8183,nan,nan,35076,0
lgt603d.map,dao,ILS,240,85,30,75,1.0,572.6762,nan,nan,14171,0
lgt603d.map,dao,AILS,240,85,30,75,1.0,572.6762,nan,nan,12038,0
lgt603d.map,dao,ILS,62,78,245,84,1.0,575.7767,nan,nan,25929,0
lgt603d.map,dao,AILS,62,78,245,84,1.0,575.7767,nan,nan,30197,0
lgt603d.map,dao,ILS,51,71,226,90,1.0,572.0904,nan,nan,30956,0
lgt603d.map,dao,AILS,51,71,226,90,1.0,572.0904,nan,nan,36145,0
lgt604d.map,dao,ILS,173,189,221,35,1.0,306.5929,1.0,-0.3048,8805,1
lgt604d.map,dao,AILS,173,189,221,35,1.0,306.5929,nan,nan,4210,0
lgt604d.map,dao,ILS,166,223,235,4,1.0,305.9066,1.0,-0.1056,9720,1
lgt604d.map,dao,AILS,166,223,235,4,1.0,305.9066,1.0,-0.1319,9952,1
lgt604d.map,dao,ILS,175,186,216,37,1.0,305.7645,nan,nan,4551,0
lgt604d.map,dao,AILS,175,186,216,37,1.0,305.7645,nan,nan,4278,0
lgt604d.map,dao,ILS,212,47,170,176,1.0,305.2082,nan,nan,22566,0
lgt604d.map,dao,AILS,212,47,170,176,1.0,305.2082,nan,nan,26122,0
lgt604d.map,dao,ILS,72,247,229,31,1.0,305.0488,1.07928,0.593,4021,1
lgt604d.map,dao,AILS,72,247,229,31,1.0,305.0488,1.07928,0.5626,4322,1
lgt604d.map,dao,ILS,159,169,204,56,1.0,305.0366,nan,nan,3513,0
lgt604d.map,dao,AILS,159,169,204,56,1.0,305.0366,nan,nan,3733,0
lgt604d.map,dao,ILS,238,5,168,225,1.0,304.9777,1.0,0.02,9796,1
lgt604d.map,dao,AILS,238,5,168,225,1.0,304.9777,1.0,-0.3528,13523,1
lgt604d.map,dao,ILS,161,178,210,47,1.0,304.9361,nan,nan,4182,0
lgt604d.map,dao,AILS,161,178,210,47,1.0,304.9361,nan,nan,3870,0
lgt604d.map,dao,ILS,237,2,168,231,1.0,304.4924,1.0,-0.0171,9795,1
lgt604d.map,dao,AILS,237,2,168,231,1.0,304.4924,1.0,-0.1193,10779,1
lgt604d.map,dao,ILS,234,18,168,211,1.0,304.3209,1.0,0.199,8378,1
lgt604d.map,dao,AILS,234,18,168,211,1.0,304.3209,nan,nan,18306,0
lgt604d.map,dao,ILS,164,178,208,47,1.0,301.6934,nan,nan,4215,0
lgt604d.map,dao,AILS,164,178,208,47,1.0,301.6934,nan,nan,3939,0
lgt604d.map,dao,ILS,167,211,231,19,1.0,301.664,1.0,-0.2391,9441,1
lgt604d.map,dao,AILS,167,211,231,19,1.0,301.664,1.0,-0.1673,8894,1
lgt604d.map,dao,ILS,229,30,75,245,1.0,301.6346,1.08018,0.3156,7183,1
lgt604d.map,dao,AILS,229,30,75,245,1.0,301.6346,1.0,0.5746,4465,1
lgt604d.map,dao,ILS,174,175,207,48,1.0,301.6224,nan,nan,3834,0
lgt604d.map,dao,AILS,174,175,207,48,1.0,301.6224,nan,nan,4147,0
lgt604d.map,dao,ILS,204,53,159,174,1.0,301.2792,nan,nan,28084,0
lgt604d.map,dao,AILS,204,53,159,174,1.0,301.2792,nan,nan,32312,0
lgt604d.map,dao,ILS,236,15,170,219,1.0,300.9777,1.0,0.0661,9614,1
lgt604d.map,dao,AILS,236,15,170,219,1.0,300.9777,1.0,-0.2907,13286,1
lgt604d.map,dao,ILS,235,13,168,220,1.0,300.7351,1.0,0.0183,10094,1
lgt604d.map,dao,AILS,235,13,168,220,1.0,300.7351,nan,nan,16658,0
lgt604d.map,dao,ILS,157,169,200,59,1.0,300.6224,nan,nan,3476,0
lgt604d.map,dao,AILS,157,169,200,59,1.0,300.6224,nan,nan,3592,0
lgt604d.map,dao,ILS,241,2,111,219,1.0,300.3036,1.04016,-0.0051,9915,1
lgt604d.map,dao,AILS,241,2,111,219,1.0,300.3036,1.0,0.1589,8297,1
lgt604d.map,dao,ILS,170,189,213,37,1.0,300.2792,1.0,-0.3324,8927,1
lgt604d.map,dao,AILS,170,189,213,37,1.0,300.2792,nan,nan,4284,0
lgt604d.map,dao,ILS,171,202,226,30,1.0,299.8356,1.0,0.0822,6435,1
lgt604d.map,dao,AILS,171,202,226,30,1.0,299.8356,nan,nan,4921,0
lgt604d.map,dao,ILS,70,248,225,43,1.0,298.4924,1.08102,0.6083,3762,1
lgt604d.map,dao,AILS,70,248,225,43,1.0,298.4924,1.0,0.5521,4302,1
lgt604d.map,dao,ILS,240,3,114,219,1.0,297.6468,1.04886,-0.0065,9915,1
lgt604d.map,dao,AILS,240,3,114,219,1.0,297.6468,1.0,-0.2911,12719,1
lgt604d.map,dao,ILS,113,225,236,8,1.0,297.4041,1.00577,0.388,6835,1
lgt604d.map,dao,AILS,113,225,236,8,1.0,297.4041,1.0,0.5346,5198,1
lgt604d.map,dao,ILS,168,209,230,26,1.0,297.2498,1.0,-0.1496,8309,1
lgt604d.map,dao,AILS,168,209,230,26,1.0,297.2498,nan,nan,5429,0
lgt604d.map,dao,ILS,110,222,237,7,1.0,297.061,1.0204,0.5514,4989,1
lgt604d.map,dao,AILS,110,222,237,7,1.0,297.061,1.0,0.5798,4673,1
lgt604d.map,dao,ILS,224,24,82,246,1.0,296.6346,1.0,-0.1449,11980,1
lgt604d.map,dao,AILS,224,24,82,246,1.0,296.6346,1.0,0.5442,4769,1
lgt604d.map,dao,ILS,174,188,214,46,1.0,296.4508,1.0,-0.3185,8450,1
lgt604d.map,dao,AILS,174,188,214,46,1.0,296.4508,nan,nan,4210,0
lgt604d.map,dao,ILS,177,181,208,52,1.0,296.2082,nan,nan,4134,0
lgt604d.map,dao,AILS,177,181,208,52,1.0,296.2082,nan,nan,4278,0
lgt604d.map,dao,ILS,160,236,241,2,1.0,296.0782,1.0,-0.6639,14489,1
lgt604d.map,dao,AILS,160,236,241,2,1.0,296.0782,1.0,-0.0353,9015,1
lgt604d.map,dao,ILS,170,211,230,27,1.0,295.664,1.0,-0.5011,10877,1
lgt604d.map,dao,AILS,170,211,230,27,1.0,295.664,nan,nan,5556,0
lgt604d.map,dao,ILS,155,168,183,57,1.0,295.066,nan,nan,3351,0
lgt604d.map,dao,AILS,155,168,183,57,1.0,295.066,nan,nan,3592,0
lgt604d.map,dao,ILS,172,182,209,50,1.0,294.9655,nan,nan,4373,0
lgt604d.map,dao,AILS,172,182,209,50,1.0,294.9655,nan,nan,4147,0
lgt604d.map,dao,ILS,96,245,237,17,1.0,294.6051,1.0,0.3459,6813,1
lgt604d.map,dao,AILS,96,245,237,17,1.0,294.6051,1.00398,0.5675,4505,1
lgt604d.map,dao,ILS,236,12,100,243,1.0,294.3625,1.0,0.4536,5519,1
lgt604d.map,dao,AILS,236,12,100,243,1.0,294.3625,1.0,0.6049,3991,1
lgt604d.map,dao,ILS,195,54,164,173,1.0,294.3087,nan,nan,26891,0
lgt604d.map,dao,AILS,195,54,164,173,1.0,294.3087,nan,nan,30996,0
lgt604d.map,dao,ILS,167,176,202,53,1.0,293.9655,nan,nan,4061,0
lgt604d.map,dao,AILS,167,176,202,53,1.0,293.9655,nan,nan,3939,0
lgt604d.map,dao,ILS,186,56,159,170,1.0,293.6518,nan,nan,28987,0
lgt604d.map,dao,AILS,186,56,159,170,1.0,293.6518,nan,nan,31665,0
lgt604d.map,dao,ILS,176,190,213,50,1.0,292.6224,1.0,-0.3301,8445,1
lgt604d.map,dao,AILS,176,190,213,50,1.0,292.6224,nan,nan,4404,0
lgt604d.map,dao,ILS,237,5,120,218,1.0,292.5757,1.06787,-0.0031,9809,1
lgt604d.map,dao,AILS,237,5,120,218,1.0,292.5757,1.0,-0.7641,17251,1
lgt604d.map,dao,ILS,69,250,214,40,1.0,291.1493,1.08306,0.5546,3925,1
lgt604d.map,dao,AILS,69,250,214,40,1.0,291.1493,1.08306,0.5314,4129,1
lgt604d.map,dao,ILS,108,239,239,7,1.0,290.9483,1.0,-0.0732,11790,1
lgt604d.map,dao,AILS,108,239,239,7,1.0,290.9483,1.0,0.5889,4516,1
lgt604d.map,dao,ILS,170,224,237,24,1.0,290.9066,1.0,-0.7898,13647,1
lgt604d.map,dao,AILS,170,224,237,24,1.0,290.9066,1.0,-0.5595,11891,1
lgt604d.map,dao,ILS,176,195,213,43,1.0,290.5219,1.0,-0.2517,7872,1
lgt604d.map,dao,AILS,176,195,213,43,1.0,290.5219,nan,nan,4780,0
lgt604d.map,dao,ILS,158,174,196,61,1.0,290.3797,nan,nan,3845,0
lgt604d.map,dao,AILS,158,174,196,61,1.0,290.3797,nan,nan,3733,0
lgt604d.map,dao,ILS,239,8,160,234,1.0,290.0782,1.0,-0.1569,10071,1
lgt604d.map,dao,AILS,239,8,160,234,1.0,290.0782,1.0,-0.0973,9552,1
lgt604d.map,dao,ILS,235,14,166,232,1.0,289.2498,1.0,-0.0386,9771,1
lgt604d.map,dao,AILS,235,14,166,232,1.0,289.2498,1.0,-0.4264,13420,1
lgt604d.map,dao,ILS,230,31,88,245,1.0,289.2203,1.0,0.5342,4851,1
lgt604d.map,dao,AILS,230,31,88,245,1.0,289.2203,1.0,0.5707,4471,1
lgt604d.map,dao,ILS,173,194,212,44,1.0,288.865,1.0,-0.2882,8024,1
lgt604d.map,dao,AILS,173,194,212,44,1.0,288.865,nan,nan,4210,0
lgt604d.map,dao,ILS,238,9,115,217,1.0,288.4041,1.06717,0.0034,9726,1
lgt604d.map,dao,AILS,238,9,115,217,1.0,288.4041,1.0,-0.2956,12644,1
lgt605d.map,dao,ILS,69,43,12,106,1.0,87.7817,1.0,0.5797,630,1
lgt605d.map,dao,AILS,69,43,12,106,1.0,87.7817,1.0,0.571,643,1
lgt605d.map,dao,ILS,8,106,29,27,1.0,87.6985,1.0,0.4724,792,1
lgt605d.map,dao,AILS,8,106,29,27,1.0,87.6985,1.0,0.6889,467,1
lgt605d.map,dao,ILS,10,103,18,20,1.0,86.3137,1.0,0.4864,585,1
lgt605d.map,dao,AILS,10,103,18,20,1.0,86.3137,1.0,0.5689,491,1
lgt605d.map,dao,ILS,4,103,68,52,1.0,85.9533,1.0,-0.0273,1391,1
lgt605d.map,dao,AILS,4,103,68,52,1.0,85.9533,1.01363,0.5849,562,1
lgt605d.map,dao,ILS,65,44,8,106,1.0,85.6102,1.0,0.4865,781,1
lgt605d.map,dao,AILS,65,44,8,106,1.0,85.6102,1.0,0.6423,544,1
lgt605d.map,dao,ILS,11,88,75,36,1.0,85.5391,1.0,0.5044,907,1
lgt605d.map,dao,AILS,11,88,75,36,1.0,85.5391,1.0,0.7093,532,1
lgt605d.map,dao,ILS,22,4,76,43,1.0,84.8406,1.0,-0.9091,2415,1
lgt605d.map,dao,AILS,22,4,76,43,1.0,84.8406,1.0,-1.1028,2660,1
lgt605d.map,dao,ILS,24,17,15,98,1.0,84.7279,1.0,0.5782,812,1
lgt605d.map,dao,AILS,24,17,15,98,1.0,84.7279,1.0,0.7678,447,1
lgt605d.map,dao,ILS,10,100,28,23,1.0,84.4558,1.0,0.4878,797,1
lgt605d.map,dao,AILS,10,100,28,23,1.0,84.4558,1.0,0.7069,456,1
lgt605d.map,dao,ILS,21,25,6,103,1.0,84.2132,1.0,0.6585,612,1
lgt605d.map,dao,AILS,21,25,6,103,1.0,84.2132,1.0,0.7243,494,1
lgt605d.map,dao,ILS,13,87,71,30,1.0,83.3675,1.0,0.5164,838,1
lgt605d.map,dao,AILS,13,87,71,30,1.0,83.3675,1.0,0.6994,521,1
lgt605d.map,dao,ILS,68,31,13,90,1.0,82.3675,1.0,0.3746,763,1
lgt605d.map,dao,AILS,68,31,13,90,1.0,82.3675,1.0,0.5607,536,1
lgt605d.map,dao,ILS,17,8,29,84,1.0,81.5563,1.0,0.5741,707,1
lgt605d.map,dao,AILS,17,8,29,84,1.0,81.5563,1.0,0.7108,480,1
lgt605d.map,dao,ILS,26,89,20,10,1.0,81.4853,1.0,0.5449,700,1
lgt605d.map,dao,AILS,26,89,20,10,1.0,81.4853,1.0,0.7224,427,1
lgt605d.map,dao,ILS,19,4,37,78,1.0,81.4558,1.0,0.5463,750,1
lgt605d.map,dao,AILS,19,4,37,78,1.0,81.4558,1.0,0.7235,457,1
lgt605d.map,dao,ILS,44,74,17,4,1.0,81.1838,1.0,0.5782,760,1
lgt605d.map,dao,AILS,44,74,17,4,1.0,81.1838,1.0,0.7458,458,1
lgt605d.map,dao,ILS,35,35,5,103,1.0,80.4264,1.0,0.6301,782,1
lgt605d.map,dao,AILS,35,35,5,103,1.0,80.4264,1.0,0.7852,454,1
lgt605d.map,dao,ILS,62,36,13,96,1.0,80.2965,1.0,0.4498,789,1
lgt605d.map,dao,AILS,62,36,13,96,1.0,80.2965,1.0,0.6158,551,1
lgt605d.map,dao,ILS,69,48,7,92,1.0,80.2254,1.0,0.4974,773,1
lgt605d.map,dao,AILS,69,48,7,92,1.0,80.2254,1.0,0.6554,530,1
lgt605d.map,dao,ILS,59,46,8,105,1.0,80.1249,1.0,0.4914,796,1
lgt605d.map,dao,AILS,59,46,8,105,1.0,80.1249,1.0,0.6824,497,1
lgt605d.map,dao,ILS,22,88,26,11,1.0,78.6569,1.0,0.5543,706,1
lgt605d.map,dao,AILS,22,88,26,11,1.0,78.6569,1.0,0.7475,400,1
lgt605d.map,dao,ILS,13,101,26,28,1.0,78.3848,1.0,0.479,721,1
lgt605d.map,dao,AILS,13,101,26,28,1.0,78.3848,1.0,0.685,436,1
lgt605d.map,dao,ILS,23,12,28,88,1.0,78.0711,1.0,0.5897,736,1
lgt605d.map,dao,AILS,23,12,28,88,1.0,78.0711,1.0,0.7709,411,1
lgt605d.map,dao,ILS,14,98,45,33,1.0,77.8406,1.0,0.5363,792,1
lgt605d.map,dao,AILS,14,98,45,33,1.0,77.8406,1.0,0.733,456,1
lgt605d.map,dao,ILS,13,93,70,43,1.0,77.7107,1.0,0.4337,807,1
lgt605d.map,dao,AILS,13,93,70,43,1.0,77.7107,1.0,0.6582,487,1
lgt605d.map,dao,ILS,33,26,15,96,1.0,77.4558,1.0,0.637,754,1
lgt605d.map,dao,AILS,33,26,15,96,1.0,77.4558,1.0,0.7896,437,1
lgt605d.map,dao,ILS,21,6,22,83,1.0,77.4142,1.0,0.497,672,1
lgt605d.map,dao,AILS,21,6,22,83,1.0,77.4142,1.0,0.6984,403,1
lgt605d.map,dao,ILS,20,27,10,100,1.0,77.1421,1.0,0.5929,646,1
lgt605d.map,dao,AILS,20,27,10,100,1.0,77.1421,1.0,0.7297,429,1
lgt605d.map,dao,ILS,26,79,19,5,1.0,76.8995,1.0,0.5251,690,1
lgt605d.map,dao,AILS,26,79,19,5,1.0,76.8995,1.0,0.724,401,1
lgt605d.map,dao,ILS,75,38,17,82,1.0,76.2254,1.0,0.3647,784,1
lgt605d.map,dao,AILS,75,38,17,82,1.0,76.2254,1.0,0.6175,472,1
lgt605d.map,dao,ILS,20,21,10,92,1.0,75.1421,1.0,0.5865,564,1
lgt605d.map,dao,AILS,20,21,10,92,1.0,75.1421,1.0,0.6891,424,1
lgt605d.map,dao,ILS,21,24,11,95,1.0,75.1421,1.0,0.5635,653,1
lgt605d.map,dao,AILS,21,24,11,95,1.0,75.1421,1.0,0.7279,407,1
lgt605d.map,dao,ILS,20,5,43,70,1.0,74.5269,1.0,0.495,712,1
lgt605d.map,dao,AILS,20,5,43,70,1.0,74.5269,1.0,0.6957,429,1
lgt605d.map,dao,ILS,16,77,75,40,1.0,74.3259,1.0,0.5738,786,1
lgt605d.map,dao,AILS,16,77,75,40,1.0,74.3259,1.0,0.7603,442,1
lgt605d.map,dao,ILS,18,90,23,18,1.0,74.0711,1.0,0.5007,675,1
lgt605d.map,dao,AILS,18,90,23,18,1.0,74.0711,1.0,0.7226,375,1
lgt605d.map,dao,ILS,16,86,70,38,1.0,73.8823,1.0,0.4525,796,1
lgt605d.map,dao,AILS,16,86,70,38,1.0,73.8823,1.0,0.6857,457,1
lgt605d.map,dao,ILS,72,46,13,80,1.0,73.0833,1.0,0.4927,693,1
lgt605d.map,dao,AILS,72,46,13,80,1.0,73.0833,1.0,0.672,448,1
lgt605d.map,dao,ILS,22,5,65,43,1.0,72.8406,1.0,-0.6642,1606,1
lgt605d.map,dao,AILS,22,5,65,43,1.0,72.8406,1.0,0.0238,942,1
lgt605d.map,dao,ILS,68,42,16,92,1.0,72.7107,1.0,0.3306,739,1
lgt605d.map,dao,AILS,68,42,16,92,1.0,72.7107,1.0,0.596,446,1
lgt605d.map,dao,ILS,45,70,20,8,1.0,72.3553,1.0,0.5422,727,1
lgt605d.map,dao,AILS,45,70,20,8,1.0,72.3553,1.0,0.7443,406,1
lgt605d.map,dao,ILS,22,6,41,69,1.0,70.8701,1.0,0.5093,662,1
lgt605d.map,dao,AILS,22,6,41,69,1.0,70.8701,1.0,0.7042,399,1
lgt605d.map,dao,ILS,9,96,38,38,1.0,70.0122,1.0,0.4876,704,1
lgt605d.map,dao,AILS,9,96,38,38,1.0,70.0122,1.0,0.7038,407,1
lgt605d.map,dao,ILS,31,38,10,99,1.0,69.6985,1.0,0.6027,712,1
lgt605d.map,dao,AILS,31,38,10,99,1.0,69.6985,1.0,0.7812,392,1
lgt605d.map,dao,ILS,8,97,59,52,1.0,69.6396,1.0,0.3407,745,1
lgt605d.map,dao,AILS,8,97,59,52,1.0,69.6396,1.0,0.608,443,1
lgt605d.map,dao,ILS,68,52,22,11,1.0,69.4264,1.0,-0.2045,1072,1
lgt605d.map,dao,AILS,68,52,22,11,1.0,69.4264,1.0,0.3708,560,1
lgt605d.map,dao,ILS,67,48,15,90,1.0,69.397,1.0,0.3987,656,1
lgt605d.map,dao,AILS,67,48,15,90,1.0,69.397,1.0,0.5802,458,1
lgt605d.map,dao,ILS,21,11,23,79,1.0,68.8284,1.0,0.4984,621,1
lgt605d.map,dao,AILS,21,11,23,79,1.0,68.8284,1.0,0.7173,350,1
lgt605d.map,dao,ILS,22,92,38,30,1.0,68.6274,1.0,0.585,647,1
lgt605d.map,dao,AILS,22,92,38,30,1.0,68.6274,1.0,0.7518,387,1
lgt605d.map,dao,ILS,36,41,11,99,1.0,68.3553,1.0,0.6061,726,1
lgt605d.map,dao,AILS,36,41,11,99,1.0,68.3553,1.0,0.7873,392,1
lgt605d.map,dao,ILS,20,20,65,31,1.0,68.3259,1.0,-2.4726,4240,1
lgt605d.map,dao,AILS,20,20,65,31,1.0,68.3259,1.0,-2.0311,3701,1
orz000d.map,dao,ILS,6,42,128,28,1.0,127.799,1.01945,0.6292,1319,1
orz000d.map,dao,AILS,6,42,128,28,1.0,127.799,1.01945,0.7894,749,1
orz000d.map,dao,ILS,123,25,13,40,1.0,127.7279,1.0,0.5772,1424,1
orz000d.map,dao,AILS,123,25,13,40,1.0,127.7279,1.0,0.6642,1131,1
orz000d.map,dao,ILS,4,31,129,28,1.0,127.0711,1.0,0.4312,1973,1
orz000d.map,dao,AILS,4,31,129,28,1.0,127.0711,1.00652,0.8155,640,1
orz000d.map,dao,ILS,133,49,13,34,1.0,127.0416,1.0,0.773,742,1
orz000d.map,dao,AILS,133,49,13,34,1.0,127.0416,1.0,0.7901,686,1
orz000d.map,dao,ILS,6,30,131,32,1.0,125.8284,1.0,0.7655,826,1
orz000d.map,dao,AILS,6,30,131,32,1.0,125.8284,1.0,0.8132,658,1
orz000d.map,dao,ILS,121,32,0,43,1.0,125.5563,1.0132,0.5029,1740,1
orz000d.map,dao,AILS,121,32,0,43,1.0,125.5563,1.0132,0.7954,716,1
orz000d.map,dao,ILS,10,38,131,43,1.0,127.2132,1.01302,0.5839,1558,1
orz000d.map,dao,AILS,10,38,131,43,1.0,127.2132,1.01302,0.7914,781,1
orz000d.map,dao,ILS,5,38,125,39,1.0,125.1421,1.0,0.3386,2381,1
orz000d.map,dao,AILS,5,38,125,39,1.0,125.1421,1.0331,0.775,810,1
orz000d.map,dao,ILS,115,47,15,19,1.0,125.1127,1.0,-1.4886,8959,1
orz000d.map,dao,AILS,115,47,15,19,1.0,125.1127,1.0,-0.3453,4843,1
orz000d.map,dao,ILS,121,20,21,47,1.0,124.9411,1.0,0.2732,2352,1
orz000d.map,dao,AILS,121,20,21,47,1.0,124.9411,1.0,0.5386,1493,1
orz000d.map,dao,ILS,3,34,126,32,1.0,123.8284,1.0,0.7658,802,1
orz000d.map,dao,AILS,3,34,126,32,1.0,123.8284,1.0,0.8116,645,1
orz000d.map,dao,ILS,123,23,14,35,1.0,123.1421,1.0,0.3948,1703,1
orz000d.map,dao,AILS,123,23,14,35,1.0,123.1421,1.0,0.4815,1459,1
orz000d.map,dao,ILS,8,39,127,37,1.0,123.1421,1.0,0.576,1525,1
orz000d.map,dao,AILS,8,39,127,37,1.0,123.1421,1.02691,0.7779,799,1
orz000d.map,dao,ILS,10,46,127,33,1.0,122.3848,1.0,0.7986,729,1
